Nombre	Provincia	Cuenta Individual	Latitud	Longitud	day	month	year
Ara macao	Puntarenas	2	8.708644	-83.1841	16	12	2023
Ara macao	Puntarenas	4	9.796523	-84.59653	21	4	2023
Ara macao	Puntarenas	2	8.403687	-83.33671	7	6	2023
Ara macao	Puntarenas	2	9.411193	-84.158104	19	12	2023
Ara macao	Puntarenas	2	9.796523	-84.59653	9	5	2023
Ara macao	Puntarenas	2	9.271514	-83.880745	30	5	2023
Ara macao	Puntarenas	4	9.756832	-84.61199	14	1	2023
Ara macao	Puntarenas	2	8.579219	-83.405815	10	12	2023
Ara macao	Puntarenas	2	9.808	-84.611	9	7	2023
Ara macao	Puntarenas	2	9.71157	-84.63619	21	6	2023
Ara macao	Puntarenas	6	9.760864	-84.59789	6	12	2023
Ara macao	Puntarenas	2	8.387432	-83.30635	19	12	2023
Ara macao	Puntarenas	2	8.540657	-83.30505	6	12	2023
Ara macao	Puntarenas	3	9.758736	-85.03964	8	1	2023
Ara macao	Puntarenas	2	8.639021	-83.16215	15	12	2023
Ara macao	Puntarenas	6	9.149633	-83.73391	11	12	2023
Ara macao	Puntarenas	4	8.487403	-83.33777	26	12	2023
Ara macao	Puntarenas	10	9.417374	-84.15788	21	12	2023
Ara macao	Puntarenas	2	8.639021	-83.16215	16	12	2023
Ara macao	Puntarenas	3	9.753038	-84.59231	27	6	2023
Ara macao	Puntarenas	2	9.756832	-84.61199	1	3	2017
Ara macao	Puntarenas	3	8.828844	-83.53253	20	8	2023
Ara macao	Puntarenas	3	9.153	-83.748	13	6	2023
Ara macao	Puntarenas	4	9.254614	-83.86241	10	6	2023
Ara macao	Puntarenas	5	9.808	-84.611	18	12	2023
Ara macao	Puntarenas	18	9.75549	-84.62697	5	12	2023
Ara macao	Puntarenas	32	9.779773	-84.62634	5	4	2023
Ara macao	Puntarenas	2	9.642405	-84.62745	7	12	2023
Ara macao	Puntarenas	4	8.734667	-83.415985	30	4	2023
Ara macao	Puntarenas	2	8.57046	-83.477104	5	7	2023
Ara macao	Puntarenas	10	9.780881	-84.6061	28	3	2023
Ara macao	Puntarenas	2	9.597815	-84.606125	9	9	2023
Ara macao	Puntarenas	2	9.742038	-84.631424	3	6	2023
Ara macao	Puntarenas	6	8.418262	-83.33158	13	2	2023
Ara macao	Puntarenas	3	9.779773	-84.62634	22	1	2023
Ara macao	Puntarenas	5	9.758384	-84.62774	3	12	2023
Ara macao	Puntarenas	14	8.687083	-83.66377	16	4	2023
Ara macao	Puntarenas	1	9.701235	-84.6604	7	12	2023
Ara macao	Puntarenas	10	8.535528	-83.30426	16	7	2023
Ara macao	Puntarenas	2	9.549341	-84.48503	4	12	2023
Ara macao	Puntarenas	5	9.781933	-84.640945	5	11	2023
Ara macao	Puntarenas	2	9.800148	-84.60559	15	4	2023
Ara macao	Puntarenas	4	9.153	-83.748	27	11	2023
Ara macao	Puntarenas	1	9.781933	-84.640945	8	10	2023
Ara macao	Puntarenas	7	9.779773	-84.62634	6	3	2023
Ara macao	Puntarenas	9	9.758384	-84.62774	18	12	2023
Ara macao	Puntarenas	8	8.443166	-83.30394	1	6	2023
Ara macao	Puntarenas	2	8.403687	-83.33671	21	9	2023
Ara macao	Puntarenas	2	9.780881	-84.6061	18	3	2023
Ara macao	Puntarenas	2	8.534903	-83.30035	9	12	2023
Ara macao	Puntarenas	2	8.403687	-83.33671	14	12	2023
Ara macao	Puntarenas	1	9.781748	-84.6032	1	3	2022
Ara macao	Puntarenas	2	8.692689	-83.66114	5	12	2023
Ara macao	Puntarenas	4	9.701235	-84.6604	5	12	2023
Ara macao	Puntarenas	2	9.654914	-84.65665	17	12	2023
Ara macao	Puntarenas	12	9.756832	-84.61199	3	12	2023
Ara macao	Puntarenas	2	8.761653	-83.50095	3	3	2023
Ara macao	Puntarenas	1	8.671762	-83.30573	9	5	2023
Ara macao	Puntarenas	20	9.820189	-84.60742	15	5	2023
Ara macao	Puntarenas	2	8.687083	-83.66377	13	5	2023
Ara macao	Puntarenas	2	9.316731	-83.95236	2	3	2023
Ara macao	Puntarenas	4	8.968896	-83.527115	13	5	2023
Ara macao	Puntarenas	4	8.535882	-83.29888	14	12	2023
Ara macao	Puntarenas	3	9.779773	-84.62634	14	12	2023
Ara macao	Puntarenas	14	9.820189	-84.60742	20	9	2023
Ara macao	Puntarenas	2	9.482148	-84.28265	23	12	2023
Ara macao	Puntarenas	2	8.679402	-83.562	3	12	2023
Ara macao	Puntarenas	24	9.157395	-83.747574	9	6	2023
Ara macao	Puntarenas	6	9.780881	-84.6061	28	12	2023
Ara macao	Puntarenas	3	8.400109	-83.28505	22	4	2015
Ara macao	Puntarenas	6	9.782128	-84.637924	5	1	2023
Ara macao	Puntarenas	12	9.756832	-84.61199	7	12	2023
Ara macao	Puntarenas	2	9.254614	-83.86241	1	1	2023
Ara macao	Puntarenas	2	9.645952	-84.60518	20	12	2023
Ara macao	Puntarenas	5	9.784785	-84.63192	27	12	2023
Ara macao	Puntarenas	4	9.514814	-84.37212	1	12	2023
Ara macao	Puntarenas	4	9.800261	-84.605484	25	6	2023
Ara macao	Puntarenas	12	9.528133	-84.438965	7	8	2023
Ara macao	Puntarenas	2	8.64102	-83.65672	2	6	2023
Ara macao	Puntarenas	2	9.645952	-84.60518	20	12	2023
Ara macao	Puntarenas	6	8.654448	-83.505005	16	12	2023
Ara macao	Puntarenas	2	9.271514	-83.880745	3	12	2023
Ara macao	Puntarenas	2	9.116457	-83.680954	22	12	2023
Ara macao	Puntarenas	2	8.647829	-83.66574	16	12	2023
Ara macao	Puntarenas	6	8.534021	-83.382195	13	12	2023
Ara macao	Puntarenas	3	9.808	-84.611	18	4	2022
Ara macao	Puntarenas	5	9.645952	-84.60518	2	4	2023
Ara macao	Puntarenas	3	8.644517	-83.1721	1	10	2023
Ara macao	Puntarenas	3	8.631499	-83.72606	22	12	2023
Ara macao	Puntarenas	3	8.412669	-83.282104	27	2	2023
Ara macao	Puntarenas	2	9.490671	-84.04725	29	12	2023
Ara macao	Puntarenas	4	9.779773	-84.62634	13	1	2023
Ara macao	Puntarenas	2	9.271514	-83.880745	23	12	2023
Ara macao	Puntarenas	2	9.64871	-84.598526	20	12	2023
Ara macao	Puntarenas	3	8.759469	-83.50619	16	12	2023
Ara macao	Puntarenas	1	9.705694	-84.6512	12	5	2023
Ara macao	Puntarenas	2	8.64102	-83.65672	6	12	2023
Ara macao	Puntarenas	7	8.641148	-83.435974	23	6	2023
Ara macao	Puntarenas	4	9.796523	-84.59653	16	2	2023
Ara macao	Puntarenas	8	9.800615	-84.605965	15	5	2023
Ara macao	Puntarenas	2	9.316099	-83.951294	2	12	2023
Ara macao	Puntarenas	5	8.402107	-83.28483	20	12	2023
Ara macao	Puntarenas	2	8.968346	-83.56781	5	3	2022
Ara macao	Puntarenas	2	9.779773	-84.62634	7	12	2023
Ara macao	Puntarenas	2	9.526776	-84.53499	3	12	2023
Ara macao	Puntarenas	4	9.796523	-84.59653	12	12	2023
Ara macao	Puntarenas	24	9.156846	-83.74755	9	6	2023
Ara macao	Puntarenas	2	9.800148	-84.60559	31	5	2023
Ara macao	Puntarenas	2	8.70855	-83.18633	3	12	2023
Ara macao	Puntarenas	6	9.936526	-84.72394	7	1	2023
Ara macao	Puntarenas	4	8.459955	-83.462875	3	6	2023
Ara macao	Puntarenas	10	8.52111	-83.39991	16	12	2023
Ara macao	Puntarenas	15	9.779773	-84.62634	20	5	2023
Ara macao	Puntarenas	12	9.743025	-85.01608	11	12	2023
Ara macao	Puntarenas	1	8.651417	-83.44382	16	12	2023
Ara macao	Puntarenas	4	8.688014	-83.664276	11	5	2023
Ara macao	Puntarenas	2	9.780881	-84.6061	13	5	2023
Ara macao	Puntarenas	5	9.780881	-84.6061	29	11	2023
Ara macao	Puntarenas	2	9.808	-84.611	16	12	2023
Ara macao	Puntarenas	4	9.598539	-85.08538	13	5	2023
Ara macao	Puntarenas	3	9.420377	-84.16131	3	12	2023
Ara macao	Puntarenas	6	8.510501	-83.29248	18	11	2023
Ara macao	Puntarenas	6	9.610499	-84.31552	3	6	2023
Ara macao	Puntarenas	2	9.654914	-84.65665	19	1	2023
Ara macao	Puntarenas	5	8.69577	-83.67435	12	12	2023
Ara macao	Puntarenas	2	9.778349	-84.6059	13	12	2023
Ara macao	Puntarenas	2	9.779773	-84.62634	7	12	2023
Ara macao	Puntarenas	6	9.779773	-84.62634	8	3	2022
Ara macao	Puntarenas	8	9.760864	-84.59789	30	3	2023
Ara macao	Puntarenas	2	8.534021	-83.382195	15	11	2023
Ara macao	Puntarenas	3	9.597023	-84.58653	29	9	2023
Ara macao	Puntarenas	3	8.634336	-83.17707	2	12	2023
Ara macao	Puntarenas	5	8.400109	-83.28505	13	5	2023
Ara macao	Puntarenas	2	9.780881	-84.6061	31	5	2023
Ara macao	Puntarenas	2	8.638654	-83.1792	2	12	2023
Ara macao	Puntarenas	4	8.681657	-83.66458	28	12	2023
Ara macao	Puntarenas	1	9.787128	-84.925964	27	5	2023
Ara macao	Puntarenas	4	8.411362	-83.31912	24	12	2023
Ara macao	Puntarenas	6	8.412669	-83.282104	2	6	2023
Ara macao	Puntarenas	3	8.669058	-83.47059	7	6	2023
Ara macao	Puntarenas	2	8.403687	-83.33671	7	6	2023
Ara macao	Puntarenas	5	9.780881	-84.6061	15	5	2023
Ara macao	Puntarenas	1	9.65852	-84.67337	15	12	2023
Ara macao	Puntarenas	2	9.796523	-84.59653	15	12	2023
Ara macao	Puntarenas	2	8.763137	-83.52672	13	5	2023
Ara macao	Puntarenas	4	8.541902	-83.30688	3	6	2023
Ara macao	Puntarenas	6	8.528403	-83.333725	22	11	2023
Ara macao	Puntarenas	2	9.523693	-84.34262	14	12	2023
Ara macao	Puntarenas	7	8.687083	-83.66377	9	3	2023
Ara macao	Puntarenas	4	9.701319	-84.66052	7	12	2023
Ara macao	Puntarenas	9	9.700646	-84.660255	18	12	2023
Ara macao	Puntarenas	1	9.800148	-84.60559	14	8	2023
Ara macao	Puntarenas	2	8.378676	-83.29377	8	3	2023
Ara macao	Puntarenas	12	9.800148	-84.60559	6	6	2023
Ara macao	Puntarenas	4	9.756903	-84.62422	12	5	2023
Ara macao	Puntarenas	6	9.776338	-85.01536	18	12	2023
Ara macao	Puntarenas	2	8.936267	-83.475815	25	1	2023
Ara macao	Puntarenas	2	8.704291	-83.64907	28	12	2023
Ara macao	Puntarenas	1	9.808	-84.611	1	1	2023
Ara macao	Puntarenas	1	8.714965	-83.632065	13	5	2023
Ara macao	Puntarenas	6	8.765076	-83.5008	13	5	2023
Ara macao	Puntarenas	2	9.616791	-84.63314	22	12	2023
Ara macao	Puntarenas	8	9.529567	-84.37725	14	1	2023
Ara macao	Puntarenas	5	9.787128	-84.925964	5	12	2023
Ara macao	Puntarenas	1	9.780881	-84.6061	13	1	2023
Ara macao	Puntarenas	4	9.42808	-84.15475	14	5	2023
Ara macao	Puntarenas	5	8.48025	-83.58934	19	11	2023
Ara macao	Puntarenas	2	9.401148	-84.163864	3	12	2023
Ara macao	Puntarenas	8	9.779773	-84.62634	28	11	2023
Ara macao	Puntarenas	5	9.780881	-84.6061	20	11	2023
Ara macao	Puntarenas	24	9.779773	-84.62634	15	5	2023
Ara macao	Puntarenas	2	9.779773	-84.62634	1	6	2023
Ara macao	Puntarenas	5	9.569943	-84.59618	4	11	2023
Ara macao	Puntarenas	2	8.631499	-83.72606	23	3	2023
Ara macao	Puntarenas	2	9.780881	-84.6061	28	2	2017
Ara macao	Puntarenas	17	8.961183	-83.45474	14	5	2023
Ara macao	Puntarenas	12	9.959589	-85.22329	4	6	2023
Ara macao	Puntarenas	6	8.654448	-83.505005	16	12	2023
Ara macao	Puntarenas	4	9.533635	-84.47971	14	12	2023
Ara macao	Puntarenas	2	9.794105	-84.602455	24	5	2023
Ara macao	Puntarenas	4	9.439965	-84.01235	23	4	2023
Ara macao	Puntarenas	8	9.779773	-84.62634	22	5	2023
Ara macao	Puntarenas	6	9.283607	-83.87952	11	12	2023
Ara macao	Puntarenas	4	9.780881	-84.6061	28	3	2023
Ara macao	Puntarenas	8	8.528769	-83.40529	2	7	2023
Ara macao	Puntarenas	5	9.772117	-85.00967	7	1	2023
Ara macao	Puntarenas	1	8.48025	-83.58934	22	2	2023
Ara macao	Puntarenas	5	8.687083	-83.66377	7	11	2023
Ara macao	Puntarenas	3	8.576906	-83.42091	25	1	2023
Ara macao	Puntarenas	2	9.407875	-84.15974	3	12	2023
Ara macao	Puntarenas	2	8.385736	-83.280334	27	4	2023
Ara macao	Puntarenas	5	9.705263	-84.66194	13	12	2023
Ara macao	Puntarenas	8	8.523504	-83.401024	16	12	2023
Ara macao	Puntarenas	2	9.604903	-85.09622	15	12	2023
Ara macao	Puntarenas	14	9.796523	-84.59653	13	5	2023
Ara macao	Puntarenas	2	9.800148	-84.60559	18	11	2023
Ara macao	Puntarenas	12	9.743025	-85.01608	11	12	2023
Ara macao	Puntarenas	3	8.689055	-83.47608	22	2	2023
Ara macao	Puntarenas	3	8.537438	-83.29972	25	11	2023
Ara macao	Puntarenas	4	9.780881	-84.6061	31	10	2021
Ara macao	Puntarenas	9	8.86905	-83.46911	13	12	2023
Ara macao	Puntarenas	2	9.742152	-84.63125	6	12	2023
Ara macao	Puntarenas	10	8.448813	-83.46206	4	1	2023
Ara macao	Puntarenas	1	9.421114	-84.156654	26	12	2023
Ara macao	Puntarenas	6	9.780765	-84.60675	18	5	2023
Ara macao	Puntarenas	6	9.780881	-84.6061	13	5	2023
Ara macao	Puntarenas	2	9.787128	-84.925964	29	4	2023
Ara macao	Puntarenas	3	9.153	-83.748	1	11	2023
Ara macao	Puntarenas	6	9.415978	-84.15469	1	2	2023
Ara macao	Puntarenas	2	9.647646	-84.65719	21	12	2023
Ara macao	Puntarenas	2	9.980319	-84.77745	28	12	2023
Ara macao	Puntarenas	2	8.681657	-83.66458	2	6	2023
Ara macao	Puntarenas	2	8.81843	-83.50245	4	1	2023
Ara macao	Puntarenas	6	9.604897	-85.0878	27	5	2023
Ara macao	Puntarenas	8	9.604897	-85.0878	15	12	2023
Ara macao	Puntarenas	5	9.622415	-84.64078	14	1	2023
Ara macao	Puntarenas	12	9.758384	-84.62774	9	3	2023
Ara macao	Puntarenas	3	9.398634	-84.15417	24	3	2023
Ara macao	Puntarenas	6	9.756832	-84.61199	29	3	2023
Ara macao	Puntarenas	2	8.645961	-83.18179	13	5	2023
Ara macao	Puntarenas	2	9.068513	-83.6515	15	1	2023
Ara macao	Puntarenas	1	9.596046	-84.619225	15	12	2023
Ara macao	Puntarenas	7	8.539324	-83.35938	24	11	2023
Ara macao	Puntarenas	6	8.639061	-83.1694	9	12	2023
Ara macao	Puntarenas	8	8.654448	-83.505005	16	12	2023
Ara macao	Puntarenas	16	9.779773	-84.62634	7	5	2023
Ara macao	Puntarenas	2	9.461803	-84.06608	14	5	2023
Ara macao	Puntarenas	4	8.534021	-83.382195	16	12	2023
Ara macao	Puntarenas	3	8.689639	-83.481804	13	5	2023
Ara macao	Puntarenas	2	9.401709	-84.1675	18	11	2023
Ara macao	Puntarenas	3	8.828844	-83.53253	13	4	2023
Ara macao	Puntarenas	3	9.773476	-84.894684	16	5	2016
Ara macao	Puntarenas	5	8.525614	-83.40184	19	2	2023
Ara macao	Puntarenas	4	9.779773	-84.62634	21	1	2023
Ara macao	Puntarenas	5	9.714279	-84.57859	27	6	2023
Ara macao	Puntarenas	2	9.701235	-84.6604	8	12	2023
Ara macao	Puntarenas	8	9.624155	-84.64217	2	12	2023
Ara macao	Puntarenas	9	8.403687	-83.33671	10	3	2023
Ara macao	Puntarenas	3	9.800148	-84.60559	17	3	2023
Ara macao	Puntarenas	6	9.800148	-84.60559	12	5	2023
Ara macao	Puntarenas	2	9.780881	-84.6061	29	11	2023
Ara macao	Puntarenas	24	9.156846	-83.74755	9	6	2023
Ara macao	Puntarenas	6	9.616791	-84.63314	28	8	2023
Ara macao	Puntarenas	9	8.689055	-83.47608	16	11	2023
Ara macao	Puntarenas	14	9.700468	-84.66015	6	3	2023
Ara macao	Puntarenas	15	9.74933	-85.031	9	1	2021
Ara macao	Puntarenas	3	9.283607	-83.87952	10	12	2023
Ara macao	Puntarenas	4	8.689055	-83.47608	14	11	2023
Ara macao	Puntarenas	4	9.39734	-84.16879	5	4	2023
Ara macao	Puntarenas	4	9.780881	-84.6061	13	12	2023
Ara macao	Puntarenas	5	9.742152	-84.63125	16	12	2023
Ara macao	Puntarenas	6	9.604897	-85.0878	13	5	2023
Ara macao	Puntarenas	2	8.530784	-83.28609	3	3	2023
Ara macao	Puntarenas	4	9.165783	-83.75193	3	6	2023
Ara macao	Puntarenas	3	9.780881	-84.6061	6	12	2023
Ara macao	Puntarenas	2	9.616791	-84.63314	26	6	2023
Ara macao	Puntarenas	2	9.781933	-84.640945	23	11	2023
Ara macao	Puntarenas	2	9.271514	-83.880745	26	11	2023
Ara macao	Puntarenas	1	8.779567	-83.51209	19	2	2023
Ara macao	Puntarenas	2	9.757537	-84.61758	7	3	2023
Ara macao	Puntarenas	3	9.626975	-84.628136	16	4	2017
Ara macao	Puntarenas	2	8.638654	-83.1792	2	12	2023
Ara macao	Puntarenas	4	9.526776	-84.53499	29	12	2023
Ara macao	Puntarenas	2	9.76324	-84.60403	16	3	2023
Ara macao	Puntarenas	2	8.734667	-83.415985	21	5	2023
Ara macao	Puntarenas	1	8.679522	-83.562126	3	12	2023
Ara macao	Puntarenas	7	9.700905	-84.65999	3	1	2023
Ara macao	Puntarenas	8	8.535689	-83.3014	22	12	2023
Ara macao	Puntarenas	12	8.537312	-83.30532	13	5	2023
Ara macao	Puntarenas	2	8.687083	-83.66377	13	5	2023
Ara macao	Puntarenas	20	9.779773	-84.62634	11	4	2023
Ara macao	Puntarenas	2	8.689639	-83.481804	13	5	2023
Ara macao	Puntarenas	2	9.074626	-83.657524	28	6	2023
Ara macao	Puntarenas	5	9.820189	-84.60742	10	12	2023
Ara macao	Puntarenas	3	9.405456	-84.157936	6	12	2023
Ara macao	Puntarenas	4	9.25347	-83.86707	12	12	2023
Ara macao	Puntarenas	4	9.278705	-83.86075	28	11	2023
Ara macao	Puntarenas	1	8.631499	-83.72606	21	1	2023
Ara macao	Puntarenas	5	8.407858	-83.34307	13	5	2023
Ara macao	Puntarenas	3	8.86905	-83.46911	24	12	2023
Ara macao	Puntarenas	5	9.779773	-84.62634	11	7	2023
Ara macao	Puntarenas	2	9.800148	-84.60559	28	12	2023
Ara macao	Puntarenas	2	9.591083	-85.076416	2	12	2023
Ara macao	Puntarenas	6	9.604897	-85.0878	13	5	2023
Ara macao	Puntarenas	2	8.55844	-83.33608	19	11	2023
Ara macao	Puntarenas	4	9.76324	-84.60403	10	5	2023
Ara macao	Puntarenas	3	8.634336	-83.17707	2	12	2023
Ara macao	Puntarenas	1	9.616056	-84.63008	1	4	2022
Ara macao	Puntarenas	1	8.681657	-83.66458	30	12	2023
Ara macao	Puntarenas	3	9.800148	-84.60559	31	12	2023
Ara macao	Puntarenas	7	8.744052	-83.36324	29	5	2023
Ara macao	Puntarenas	4	9.705694	-84.6512	3	11	2023
Ara macao	Puntarenas	3	8.535528	-83.30426	10	12	2023
Ara macao	Puntarenas	2	8.504098	-83.29553	18	11	2023
Ara macao	Puntarenas	11	9.752342	-85.00506	9	12	2023
Ara macao	Puntarenas	4	9.808	-84.611	3	12	2023
Ara macao	Puntarenas	4	8.48025	-83.58934	22	12	2023
Ara macao	Puntarenas	2	8.632729	-83.72582	22	11	2023
Ara macao	Puntarenas	1	9.800148	-84.60559	10	5	2023
Ara macao	Puntarenas	5	9.645952	-84.60518	27	12	2023
Ara macao	Puntarenas	6	8.609685	-83.48215	28	12	2023
Ara macao	Puntarenas	2	9.781933	-84.640945	29	11	2023
Ara macao	Puntarenas	1	8.714153	-83.63355	13	5	2023
Ara macao	Puntarenas	1	9.756832	-84.61199	10	2	2023
Ara macao	Puntarenas	2	9.153	-83.748	17	6	2023
Ara macao	Puntarenas	9	9.761041	-84.62657	28	12	2023
Ara macao	Puntarenas	2	8.690218	-83.668274	9	5	2023
Ara macao	Puntarenas	8	9.636457	-84.635666	22	3	2023
Ara macao	Puntarenas	2	8.70855	-83.18699	3	12	2023
Ara macao	Puntarenas	2	9.815572	-84.93403	31	12	2023
Ara macao	Puntarenas	3	9.780881	-84.6061	6	12	2023
Ara macao	Puntarenas	6	9.800148	-84.60559	22	11	2023
Ara macao	Puntarenas	2	9.780881	-84.6061	8	5	2023
Ara macao	Puntarenas	4	9.780881	-84.6061	30	4	2023
Ara macao	Puntarenas	6	9.425837	-84.159134	2	7	2023
Ara macao	Puntarenas	5	9.569943	-84.59618	4	12	2023
Ara macao	Puntarenas	2	9.780881	-84.6061	25	4	2023
Ara macao	Puntarenas	4	9.637455	-84.63381	30	12	2023
Ara macao	Puntarenas	2	8.568572	-83.41563	5	12	2023
Ara macao	Puntarenas	2	9.808	-84.611	4	12	2023
Ara macao	Puntarenas	12	9.528133	-84.438965	7	8	2023
Ara macao	Puntarenas	6	9.197716	-83.77718	22	10	2023
Ara macao	Puntarenas	1	8.701305	-83.20148	24	11	2023
Ara macao	Puntarenas	4	9.780881	-84.6061	16	3	2023
Ara macao	Puntarenas	3	9.800148	-84.60559	26	8	2023
Ara macao	Puntarenas	2	9.637455	-84.63381	26	12	2023
Ara macao	Puntarenas	3	9.705694	-84.6512	3	2	2023
Ara macao	Puntarenas	5	8.644517	-83.1721	17	10	2023
Ara macao	Puntarenas	2	8.632729	-83.72582	19	11	2023
Ara macao	Puntarenas	10	8.527948	-83.406525	21	2	2023
Ara macao	Puntarenas	1	9.780881	-84.6061	25	11	2023
Ara macao	Puntarenas	2	8.544517	-83.147804	19	11	2023
Ara macao	Puntarenas	5	9.808	-84.611	27	12	2023
Ara macao	Puntarenas	2	9.626975	-84.628136	6	12	2023
Ara macao	Puntarenas	6	9.758384	-84.62774	29	11	2023
Ara macao	Puntarenas	2	8.483539	-83.09823	21	5	2023
Ara macao	Puntarenas	2	9.780881	-84.6061	13	5	2023
Ara macao	Puntarenas	6	9.820189	-84.60742	22	4	2023
Ara macao	Puntarenas	1	9.779773	-84.62634	20	3	2023
Ara macao	Puntarenas	2	8.70855	-83.18633	3	12	2023
Ara macao	Puntarenas	3	9.254614	-83.86241	15	11	2023
Ara macao	Puntarenas	2	9.593285	-84.5835	23	11	2023
Ara macao	Puntarenas	2	9.708704	-84.63549	27	11	2023
Ara macao	Puntarenas	4	8.55909	-83.38368	12	3	2023
Ara macao	Puntarenas	4	9.808	-84.611	29	12	2023
Ara macao	Puntarenas	2	8.480055	-83.59735	21	12	2023
Ara macao	Puntarenas	4	9.388125	-84.14648	25	12	2023
Ara macao	Puntarenas	3	8.412669	-83.282104	1	12	2023
Ara macao	Puntarenas	4	8.400109	-83.28505	24	1	2023
Ara macao	Puntarenas	2	8.538632	-83.299904	9	11	2023
Ara macao	Puntarenas	2	8.671762	-83.30573	16	11	2023
Ara macao	Puntarenas	8	9.626975	-84.628136	24	2	2023
Ara macao	Puntarenas	2	8.618144	-83.484924	4	5	2023
Ara macao	Puntarenas	4	9.764551	-84.62726	5	12	2023
Ara macao	Puntarenas	2	8.682188	-83.67202	6	12	2023
Ara macao	Puntarenas	2	9.263483	-83.86027	23	11	2023
Ara macao	Puntarenas	7	8.671762	-83.30573	1	3	2023
Ara macao	Puntarenas	3	9.758384	-84.62774	15	12	2023
Ara macao	Puntarenas	6	9.779773	-84.62634	22	2	2023
Ara macao	Puntarenas	4	8.687083	-83.66377	17	4	2023
Ara macao	Puntarenas	3	8.761854	-83.50064	18	8	2023
Ara macao	Puntarenas	4	8.52111	-83.39991	15	12	2023
Ara macao	Puntarenas	2	9.517157	-84.36534	30	9	2023
Ara macao	Puntarenas	1	8.687083	-83.66377	28	5	2023
Ara macao	Puntarenas	2	9.808	-84.611	2	6	2023
Ara macao	Puntarenas	4	8.525614	-83.40184	23	12	2023
Ara macao	Puntarenas	8	8.654448	-83.505005	16	12	2023
Ara macao	Puntarenas	1	8.525477	-83.40177	13	5	2023
Ara macao	Puntarenas	2	9.780881	-84.6061	15	12	2023
Ara macao	Puntarenas	1	9.801421	-84.60715	26	12	2023
Ara macao	Puntarenas	2	8.58035	-83.407234	27	12	2023
Ara macao	Puntarenas	4	8.689055	-83.47608	24	5	2023
Ara macao	Puntarenas	4	9.796523	-84.59653	25	2	2023
Ara macao	Puntarenas	2	8.48025	-83.58934	21	1	2023
Ara macao	Puntarenas	5	8.403687	-83.33671	27	8	2023
Ara macao	Puntarenas	6	9.704157	-84.66666	1	12	2023
Ara macao	Puntarenas	2	8.517399	-83.332466	16	12	2023
Ara macao	Puntarenas	4	8.687083	-83.66377	27	12	2023
Ara macao	Puntarenas	14	9.796523	-84.59653	13	5	2023
Ara macao	Puntarenas	2	9.779773	-84.62634	22	11	2023
Ara macao	Puntarenas	15	9.758384	-84.62774	21	11	2023
Ara macao	Puntarenas	2	8.734667	-83.415985	19	5	2023
Ara macao	Puntarenas	2	8.689055	-83.47608	14	11	2023
Ara macao	Puntarenas	1	9.757058	-84.61056	20	11	2023
Ara macao	Puntarenas	2	9.401148	-84.163864	30	11	2023
Ara macao	Puntarenas	2	9.787128	-84.925964	25	4	2023
Ara macao	Puntarenas	6	8.972	-83.4625	9	12	2023
Ara macao	Puntarenas	7	9.80838	-84.60357	16	12	2023
Ara macao	Puntarenas	4	8.527797	-83.40089	16	12	2023
Ara macao	Puntarenas	2	9.764551	-84.62726	2	12	2023
Ara macao	Puntarenas	2	9.556068	-84.55293	19	10	2023
Ara macao	Puntarenas	10	9.705694	-84.6512	14	11	2023
Ara macao	Puntarenas	2	9.780881	-84.6061	20	5	2023
Ara macao	Puntarenas	8	8.729335	-83.6427	17	3	2023
Ara macao	Puntarenas	5	9.405175	-84.1569	31	12	2023
Ara macao	Puntarenas	10	9.80904	-84.61079	17	4	2023
Ara macao	Puntarenas	2	8.534021	-83.382195	22	11	2023
Ara macao	Puntarenas	2	8.70855	-83.18633	3	12	2023
Ara macao	Puntarenas	4	8.628696	-83.17693	2	12	2023
Ara macao	Puntarenas	2	8.539502	-83.30626	10	12	2023
Ara macao	Puntarenas	3	8.48025	-83.58934	4	2	2023
Ara macao	Puntarenas	6	8.718831	-83.63946	21	2	2023
Ara macao	Puntarenas	6	9.780199	-84.60621	6	3	2023
Ara macao	Puntarenas	4	9.758384	-84.62774	29	11	2023
Ara macao	Puntarenas	15	9.254614	-83.86241	13	5	2023
Ara macao	Puntarenas	6	9.737978	-84.63477	7	11	2023
Ara macao	Puntarenas	3	9.25347	-83.86707	13	11	2023
Ara macao	Puntarenas	9	8.689055	-83.47608	16	11	2023
Ara macao	Puntarenas	2	9.808	-84.611	26	12	2023
Ara macao	Puntarenas	4	9.797225	-84.63768	21	10	2022
Ara macao	Puntarenas	14	9.779773	-84.62634	12	2	2023
Ara macao	Puntarenas	2	8.400109	-83.28505	13	5	2023
Ara macao	Puntarenas	2	9.800148	-84.60559	31	7	2023
Ara macao	Puntarenas	14	9.75549	-84.62697	11	5	2023
Ara macao	Puntarenas	3	9.808	-84.611	29	11	2019
Ara macao	Puntarenas	5	8.534021	-83.382195	19	12	2023
Ara macao	Puntarenas	2	9.153	-83.748	25	12	2023
Ara macao	Puntarenas	2	9.780881	-84.6061	14	12	2023
Ara macao	Puntarenas	6	9.758384	-84.62774	5	5	2023
Ara macao	Puntarenas	2	8.689055	-83.47608	11	11	2023
Ara macao	Puntarenas	20	9.75879	-84.62101	6	12	2023
Ara macao	Puntarenas	8	9.808	-84.611	12	2	2023
Ara macao	Puntarenas	2	9.744137	-84.63109	10	2	2023
Ara macao	Puntarenas	4	8.5904	-83.39534	10	12	2023
